pwdprmor,pwdstcrd,pwdsloan,pwarppg,pwarrspl,pwarrif,pwaotpen,pwatfs,pefatinc,pweight,pagemieg,peducmie,total_retirement_assets,retirement_preparedness,has_mortage,has_cc,has_student,retirement_preparedness_log
55000,0,0,0,77500,0,0,0,87100,1554.0368,11,1,77500,0.8897818599311137,1,0,0,1.061181018282813
0,0,0,0,700000,0,625000,30000,207350,311.0164,10,4,1355000,6.534844465878948,0,0,0,2.144157132984749
0,0,0,57500,360000,10000,0,145000,90375,484.3198,11,1,572500,6.334716459197787,0,0,0,2.120429497531482
0,11500,0,0,460000,0,0,15000,262325,306.3662,10,4,475000,1.810730963499476,0,1,0,1.337821024673867
0,275,0,0,19000,0,0,5000,21750,2714.2948,11,3,24000,1.103448275862069,0,1,0,1.132513840343791
0,0,0,77500,0,250000,0,0,34075,767.1309,14,2,327500,9.611151870873075,0,0,0,2.451966004472606
0,0,0,190000,41000,0,0,0,46800,493.9589,11,2,231000,4.935897435897436,0,0,0,1.9367104521568899
0,0,0,575000,675000,185000,0,170000,160425,494.8401,10,2,1605000,10.004675081813932,0,0,0,2.4852961640686235
0,0,0,23000,1050000,0,0,40000,114250,341.5089,9,4,1113000,9.741794310722101,0,0,0,2.4631546400913646
0,0,0,120000,0,29000,0,12500,62925,2970.0363,14,4,161500,2.5665474771553436,0,0,0,1.518757443932371
220000,0,0,85000,40000,0,32000,15000,109525,241.3922,6,4,172000,1.5704177128509473,1,0,0,1.2726825953476582
0,0,0,360000,0,750000,0,55000,75225,1516.0659,10,3,1165000,15.48687271518777,0,0,0,2.861450468880063
1000,6000,0,160000,135000,10000,0,0,137800,1044.1041,10,2,305000,2.2133526850507983,1,1,0,1.4382586930109715
0,3500,0,0,2600,0,0,2600,26000,760.4786,11,1,5200,0.2,0,1,0,0.7884573603642703
240000,0,0,725000,31000,0,39000,0,164550,902.5511,6,4,795000,4.831358249772106,1,0,0,1.9215235190784024
0,0,0,135000,0,0,0,0,63575,906.1201,13,1,135000,2.1234762092017303,0,0,0,1.4166965477103584
300000,0,0,1050000,50000,0,0,0,160750,1143.9111,7,4,1100000,6.842923794712286,1,0,0,2.1796175679733256
150000,7750,0,390000,34000,0,0,0,69500,846.2953,10,2,424000,6.100719424460432,1,1,0,2.091952875568944
95000,0,0,21000,26000,0,0,0,93150,3504.9376,6,4,47000,0.5045625335480408,1,0,0,0.9181140819797868
0,2600,0,975000,92500,0,0,6000,113475,786.866,10,3,1073500,9.460233531614893,0,1,0,2.438883089055832
120000,0,4900,195000,80000,0,31000,17000,65575,151.2754,8,3,323000,4.925657643919177,1,0,1,1.9352330141952852
0,0,0,340000,145000,0,0,9500,137350,511.9051,11,3,494500,3.600291226792865,0,0,0,1.7228186011733417
35000,0,0,0,380000,0,0,19000,77200,3094.3093,9,4,399000,5.168393782383419,1,0,0,1.969681610322095
0,0,0,360000,35000,0,7500,0,43800,3468.8525,13,2,402500,9.189497716894977,0,0,0,2.4149756345331013
130000,0,0,0,310000,0,0,9250,138175,1005.1529,9,4,319250,2.310475845847657,1,0,0,1.4610483030905272
0,0,0,0,0,190000,0,41000,43775,2948.2673,14,3,231000,5.276984580239863,0,0,0,1.9847165703905816
300000,1500,0,825000,41000,0,0,2000,164475,549.4616,10,4,868000,5.277397780817753,1,1,0,1.9847733506190723
0,0,0,550000,110000,0,0,31000,75350,611.7025,11,3,691000,9.170537491705375,0,0,0,2.413279731145026
0,2000,0,0,7000,0,0,0,42550,1369.5909,6,3,7000,0.1645123384253819,0,1,0,0.7721950882418779
0,0,0,44000,0,11500,0,10000,28700,4439.436,14,1,65500,2.2822299651567945,0,0,0,1.4544738938064137
0,0,0,0,0,40000,0,0,62575,946.3009,14,3,40000,0.6392329204954055,0,0,0,0.9704883145189608
0,0,0,220000,230000,0,0,82500,120175,2244.4125,9,3,532500,4.431038069482005,0,0,0,1.8611359668183032
0,0,0,0,26000,0,0,55000,34200,2563.4714,12,1,81000,2.3684210526315788,0,0,0,1.4744016286301573
0,0,0,0,0,390000,0,7750,66475,2174.1602,13,4,397750,5.983452425723956,0,0,0,2.077370952704766
450000,9500,18500,62500,8000,0,0,575,85675,2363.0546,6,4,71075,0.829588561423986,1,1,1,1.0401313164299373
0,0,0,525000,155000,0,0,47500,111500,884.7582,11,4,727500,6.524663677130045,0,0,0,2.1429635710283104
0,0,0,160000,0,0,0,0,31425,489.0464,14,2,160000,5.0914876690533015,0,0,0,1.9588951449162537
9500,4100,0,725000,160000,400000,0,6250,82150,2530.1739,11,2,1291250,15.71819841752891,1,1,0,2.874592270568569
47500,0,0,410000,0,0,0,0,96175,971.3141,6,2,410000,4.263062126332207,1,0,0,1.8346692230745028
0,0,0,650000,15000,0,0,0,66950,972.5702,10,4,665000,9.932785660941,0,0,0,2.4792897093508146
0,0,0,190000,31000,0,0,12000,109450,430.8016,10,3,233000,2.1288259479214253,0,0,0,1.4179930924483621
0,0,0,800000,100000,0,0,36000,152750,701.8892,11,4,936000,6.127659574468085,0,0,0,2.0952730068965164
21000,0,0,525000,25000,0,0,0,104800,1787.6581,8,4,550000,5.248091603053435,1,0,0,1.980738207051189
0,3100,0,340000,15500,0,0,0,92100,388.7254,7,4,355500,3.8599348534201954,0,1,0,1.768138486363336
0,0,0,220000,500000,0,0,0,93450,1252.5726,10,3,720000,7.704654895666132,0,0,0,2.27260565655195
0,17500,0,155000,0,20000,0,0,168100,1598.1982,8,2,175000,1.041046995835812,0,1,0,1.112201862648755
0,0,0,420000,100000,0,0,50000,51300,2033.6259,11,4,570000,11.11111111111111,0,0,0,2.5734600471294455
0,0,0,340000,200000,0,25000,80000,188175,328.36130000000003,10,4,645000,3.427660422479075,0,0,0,1.6915081796764897
240000,0,30000,420000,155000,0,0,5500,165450,817.8663,7,4,580500,3.5086128739800544,1,0,1,1.706312844462161
0,0,0,82500,200000,100000,0,0,23900,1497.3662,13,1,382500,16.00418410041841,0,0,0,2.890604180907089
0,0,0,0,0,30000,0,39000,64875,2665.2514,13,3,69000,1.0635838150289016,0,0,0,1.1195854120483886
0,1250,0,165000,175000,0,0,0,49550,1664.1511,10,2,340000,6.86175580221998,0,1,0,2.1817449167916747
190000,0,0,490000,15000,0,0,0,85450,1493.34,8,4,505000,5.909888823873611,1,0,0,2.0681137265447087
0,0,0,50000,0,92500,0,80000,113975,905.5341,13,1,222500,1.952182496161439,0,0,0,1.374267956997944
0,0,0,575000,40000,0,0,2900,98125,2625.442,8,4,617900,6.297070063694267,0,0,0,2.115902448107657
0,0,0,0,46000,0,0,1550,32575,1185.5838,7,2,47550,1.4597083653108212,0,0,0,1.2411842980348218
0,2900,0,775000,36000,0,0,0,126700,286.3035,8,4,811000,6.400947119179164,0,1,0,2.128344451776441
0,0,0,0,0,100000,72500,23000,40800,4054.7038,13,4,195500,4.791666666666667,0,0,0,1.9156963704588168
0,0,0,500000,28000,0,0,48000,80175,385.2928,6,4,576000,7.1842843779232926,0,0,0,2.2174938035929523
0,0,0,0,440000,0,0,150000,136500,912.6099,9,3,590000,4.322344322344322,0,0,0,1.8440900764584134
0,0,0,0,390000,0,0,80000,115800,572.5102,8,2,470000,4.058721934369602,0,0,0,1.8014988759190784
0,0,0,145000,0,60000,0,50000,51200,955.8415,13,1,255000,4.98046875,0,0,0,1.9431160706798656
0,5,0,1050000,60000,0,0,0,124500,410.8271,8,3,1110000,8.91566265060241,0,1,0,2.3901986982463814
0,0,0,0,500000,0,0,0,554775,1715.4753,8,3,500000,0.9012662791221666,0,0,0,1.0651472896626046
0,80,0,250000,550000,0,0,0,115975,386.6749,11,1,800000,6.898038370338435,0,1,0,2.1858308446175774
0,0,0,250000,0,0,0,0,74650,515.8,11,2,250000,3.348961821835231,0,0,0,1.6769024900839762
230000,17000,14500,97500,100000,0,0,2400,140300,1016.6284,7,4,199900,1.4248039914468995,1,1,1,1.231044241301932
1250000,0,0,0,105000,0,0,135000,314100,286.5624,6,4,240000,0.7640878701050621,1,0,0,1.0167106963208923
110000,43000,0,800000,10000,0,0,0,68800,1466.403,11,4,810000,11.773255813953488,1,1,0,2.6227287273453324
0,1700,0,1150000,675000,0,0,3100,147625,519.493,7,3,1828100,12.383403895004234,0,1,0,2.666075034643331
0,0,14000,650000,67500,0,0,100000,95750,2767.0555,10,3,817500,8.537859007832898,0,0,1,2.3549743922928537
0,0,0,775000,0,0,0,0,84725,2118.8206,10,2,775000,9.147241074063146,0,0,0,2.4111920299847136
0,0,0,92500,5000,0,0,5000,91425,1265.4801,8,4,102500,1.1211375444353295,0,0,0,1.1381975329472722
310000,0,0,310000,41000,0,0,0,123000,1261.6428,10,3,351000,2.8536585365853657,1,0,0,1.5797327580201845
220000,2100,0,850000,320000,0,0,0,156450,612.2295,10,2,1170000,7.478427612655801,1,1,0,2.2490184388661323
200000,0,0,0,72500,0,0,0,79350,519.0068,8,1,72500,0.9136735979836169,1,0,0,1.0694146898258043
0,4000,0,150000,0,0,0,0,42825,3462.9544,13,2,150000,3.502626970227671,0,1,0,1.7052256091595563
0,0,0,310000,170000,0,0,1000,161350,2190.2456,6,4,481000,2.9810969941121783,0,0,0,1.6056501467207018
62500,4000,0,340000,50000,0,0,6250,128325,449.3833,6,4,396250,3.0878628482368984,1,1,0,1.626857869746221
0,2900,0,0,0,0,0,28000,41625,4096.9398,13,2,28000,0.6726726726726727,0,1,0,0.9830789727457416
67500,0,0,1250000,77500,0,0,0,181425,1510.2112,12,4,1327500,7.317073170731708,1,0,0,2.2318485419022673
200000,950,21000,38000,0,0,0,0,125650,4185.5169,9,3,38000,0.3024273776362913,1,1,1,0.8339639479924883
155000,6000,0,0,27000,0,21000,8000,82350,1398.503,6,2,56000,0.6800242865816636,1,1,0,0.9858258566390414
0,27000,0,0,0,0,0,5000,23000,4621.6273,11,4,5000,0.21739130434782608,0,1,0,0.7963314167951762
0,0,0,9500,0,0,0,31000,108900,997.8517,14,4,40500,0.371900826446281,0,0,0,0.86369167016288
0,0,0,0,24000,0,0,10000,15000,5218.3557,9,3,34000,2.2666666666666666,0,0,0,1.4508328822574619
260000,1200,0,0,30000,0,0,0,65475,993.4222,10,1,30000,0.4581901489117984,1,1,0,0.8994253673510416
0,0,0,390000,0,190000,0,115000,76475,333.6944,12,4,695000,9.087937234390324,0,0,0,2.4058577817524425
0,2000,0,140000,100000,0,0,57500,100850,5304.4904,10,1,297500,2.9499256321269214,0,1,0,1.5993725526549973
0,0,0,48000,0,0,0,0,23200,1493.2577000000001,11,1,48000,2.0689655172413794,0,0,0,1.4033887944791907
220000,21000,0,270000,0,0,0,0,100850,539.3225,9,2,270000,2.677243430837878,1,1,0,1.5427089258899953
430000,0,0,470000,240000,0,0,0,196375,1118.9071,7,4,710000,3.6155315085932527,1,0,0,1.725536242409264
175000,2500,0,0,600000,29000,0,2900,108575,2108.686,9,4,631900,5.819940133548238,1,1,0,2.0566768989714244
210000,2900,0,700,110000,200000,0,0,52550,2683.2328,8,3,310700,5.912464319695528,1,1,0,2.068439278100952
0,7000,0,290000,200000,0,0,47500,139575,686.2606,9,3,537500,3.8509761776822495,0,1,0,1.766608515302724
0,0,0,350000,0,0,0,0,79700,749.6356,9,1,350000,4.391468005018821,0,0,0,1.8549639767491872
115000,17000,0,0,370000,0,0,48000,147175,1193.273,6,4,418000,2.8401562765415322,1,1,0,1.5769470087489155
170000,0,0,330000,34000,0,0,10500,72025,713.7927,11,3,374500,5.199583477959042,1,0,0,1.974023174065151
0,0,0,0,0,100000,0,57500,71400,1222.7079,11,2,157500,2.2058823529411766,0,0,0,1.4364841056437458
75000,100,0,825000,115000,0,40000,0,134650,772.1604,7,3,980000,7.278128481247679,1,1,0,2.2276598541801755
0,0,0,115000,0,120000,0,14000,28950,1893.3284,12,4,249000,8.601036269430052,0,0,0,2.3609517576066863
0,0,0,1900000,200000,0,0,0,174200,681.8983,9,4,2100000,12.055109070034444,0,0,0,2.6429859645585125
0,0,0,0,0,67500,0,0,121900,448.0574,12,2,67500,0.5537325676784249,0,0,0,0.9375560409603366
60000,0,0,280000,44000,0,0,0,59125,835.8723,10,3,324000,5.479915433403805,1,0,0,2.0122214862277974
0,0,0,0,29000,50000,0,60000,22800,553.2833,10,2,139000,6.0964912280701755,0,0,0,2.0914307861083565
100000,0,0,0,100000,0,0,75000,122250,997.2492,9,4,175000,1.4314928425357873,1,0,0,1.2329953975522794
0,0,0,52500,0,36000,0,31000,32475,4562.9806,14,4,119500,3.6797536566589684,0,0,0,1.7369078614860214
0,0,0,360000,0,0,0,0,32125,540.1997,12,1,360000,11.206225680933851,0,0,0,2.580688360898952
0,0,0,0,240000,46000,0,50000,101200,751.596,14,1,336000,3.3201581027667983,0,0,0,1.671503021477153
0,0,0,410000,100000,0,0,90000,64275,1171.8235,11,3,600000,9.334889148191365,0,0,0,2.4278855043079104
120000,3200,0,0,420000,0,0,0,33250,2235.7597,9,2,420000,12.631578947368421,1,1,0,2.6831821345241966
135000,2000,0,29000,55000,0,0,0,74850,177.882,6,4,84000,1.122244488977956,1,1,0,1.138552130679175
0,0,0,675000,0,460000,0,135000,96850,1259.0779,13,2,1270000,13.113061435209087,0,0,0,2.715559365636896
0,11000,0,195000,0,0,0,0,84675,862.5051,7,4,195000,2.3029229406554474,0,1,0,1.4592945454124557
0,0,0,110000,47500,0,0,15500,73825,1399.2358,10,1,173000,2.3433796139519134,0,0,0,1.4686527579648856
0,0,0,0,175000,0,0,70000,96625,494.288,11,2,245000,2.535575679172057,0,0,0,1.511952016893758
0,0,0,0,11500,0,0,57500,102150,1332.3344,12,2,69000,0.6754772393538914,0,0,0,0.9841277716703912
145000,0,0,205000,600000,0,21000,48000,116375,1684.7628,6,4,874000,7.510204081632653,1,0,0,2.2523653360150195
0,0,0,37000,1000,0,0,0,34425,1591.7548,8,4,38000,1.1038489469862018,0,0,0,1.132642937150438
0,0,0,3100,100000,0,0,0,64250,731.8542,12,1,103100,1.6046692607003892,0,0,0,1.282230021923511
0,0,0,10500,0,0,0,0,27025,2389.2665,10,3,10500,0.3885291396854764,0,0,0,0.8706777537673797
250000,1000,15000,0,11000,0,0,30000,127075,1561.5455,7,3,41000,0.32264410781034825,1,1,1,0.8427062383537322
0,0,0,775000,0,800000,0,190000,118025,631.1257,12,3,1765000,14.954458801101461,0,0,0,2.8305308553454473
40000,0,0,775000,2100,0,0,44000,74650,695.939,9,3,821100,10.999330207635634,1,0,0,2.564897833644641
140000,18000,0,0,120000,0,0,0,124900,971.8122,8,4,120000,0.9607686148919136,1,1,0,1.0854489018214926
0,0,0,575000,0,250000,0,210000,421500,595.2336,14,4,1035000,2.4555160142348753,0,0,0,1.494142882326298
0,300,0,120000,60000,0,0,0,75500,1882.5085,11,1,180000,2.384105960264901,0,1,0,1.4779857191220838
450000,1250,0,490000,50000,0,0,9500,142300,385.0358,6,3,549500,3.8615600843288824,1,1,0,1.7684157941517593
0,0,0,0,14500,0,0,0,82525,821.3709,13,4,14500,0.17570433202059982,0,0,0,0.7773524429328352
175000,12500,0,1100,175000,0,0,14500,49750,3903.9431,8,3,190600,3.8311557788944723,1,1,0,1.7632152275227566
160000,5250,0,195000,41000,0,0,0,113950,4535.3345,7,3,236000,2.0710838086880212,1,1,0,1.4039092560660047
0,0,0,0,0,0,120000,57500,27000,417.9325,12,2,177500,6.574074074074074,0,0,0,2.1487430075219596
140000,0,0,0,100000,0,0,0,111850,906.5477,7,3,100000,0.894054537326777,1,0,0,1.06265847299606
0,0,0,370000,0,0,0,0,152650,451.0595,11,4,370000,2.4238453979692105,0,0,0,1.4870093173999093
23000,0,0,280000,200000,0,0,15500,171225,1765.3265,7,4,495500,2.8938531172433932,1,0,0,1.5879799517469135
0,0,0,525000,460000,390000,0,0,162850,191.1349,14,4,1375000,8.443352778630642,0,0,0,2.345965678276125
0,0,0,1050000,77500,0,0,0,114125,693.17,8,3,1127500,9.879518072289157,0,0,0,2.4748157468060374
0,0,0,19000,290000,0,350,125000,175175,720.1127,8,4,434350,2.4795204795204797,0,0,0,1.49951600487683
0,0,0,0,0,210000,0,40000,42750,3433.0916,13,4,250000,5.847953216374269,0,0,0,2.060252761028967
0,0,0,95000,0,2000,0,0,29025,3916.9188,14,1,97000,3.3419465977605514,0,0,0,1.6755901179625028
0,0,0,0,8000,0,0,9250,31900,1839.5468,10,3,17250,0.5407523510971787,0,0,0,0.9324602383908862
0,0,0,0,0,115000,0,0,69025,872.9377,12,3,115000,1.666063020644694,0,0,0,1.299118339843869
0,0,0,140000,0,200000,0,35000,65750,888.0576,13,4,375000,5.7034220532319395,0,0,0,2.0416646526308644
80000,0,0,9500,10000,0,0,41000,61125,3669.8211,8,4,60500,0.9897750511247444,1,0,0,1.0951981508348518
600000,0,0,0,30000,0,0,50000,316200,360.2224,7,4,80000,0.2530044275774826,1,0,0,0.8122646266401349
0,13500,0,55000,4750,0,0,6000,95325,4402.2072,6,3,65750,0.6897456071334906,0,1,0,0.9894466193028875
23000,0,0,0,230000,0,0,26000,16950,1863.0989,9,2,256000,15.103244837758112,1,0,0,2.8392682021011506
0,0,0,0,0,0,0,21000,37000,1405.1688,12,2,21000,0.5675675675675675,0,0,0,0.9429589789563164
490000,2000,0,0,57500,0,0,175,154000,518.9886,7,4,57675,0.374512987012987,1,1,0,0.8647923583595228
0,0,0,210000,0,0,0,57500,45825,812.9501,13,2,267500,5.837424986361157,0,0,0,2.058910334795042
310000,0,0,23000,130000,0,0,0,263750,1752.6997,7,3,153000,0.5800947867298578,1,0,0,0.9478261373012445
0,275,0,140000,60000,0,0,3000,46225,2409.9632,9,3,203000,4.391563007030827,0,1,0,1.854978840518495
0,0,0,105000,0,0,0,0,28950,943.3468,14,2,105000,3.626943005181347,0,0,0,1.7275663115889952
0,0,0,0,180000,0,0,2100,122400,2140.5971,10,4,182100,1.4877450980392157,0,0,0,1.2492554236856908
0,0,0,0,190000,350000,0,125000,52400,946.7538,11,3,665000,12.69083969465649,0,0,0,2.6872241495226494
6500,0,0,470000,90000,0,0,0,75775,183.4896,9,2,560000,7.390300230946882,1,0,0,2.2396772661858018
0,0,0,130000,0,0,0,0,24500,1668.8205,11,3,130000,5.3061224489795915,0,0,0,1.9887126882900736
0,0,0,420000,100000,0,0,0,612050,1069.3765,12,4,520000,0.8496037905399886,0,0,0,1.0471799637531014
0,350,0,220000,0,0,0,15000,31025,4096.9398,11,3,235000,7.574536663980661,0,1,0,2.2591071437110797
0,0,0,80000,0,340000,0,45000,32975,2275.3716,14,1,465000,14.101592115238818,0,0,0,2.778918156246476
270000,8250,4750,0,40000,0,0,0,156775,714.5448,7,4,40000,0.2551427204592569,1,1,1,0.8132132616211653
90000,0,0,420000,0,390000,0,0,54750,167.9821,12,4,810000,14.794520547945206,1,0,0,2.8210526753477656
0,450,0,200000,0,62500,0,39000,55250,1676.1775,12,1,301500,5.457013574660634,0,1,0,2.009155008951664
0,0,4000,600000,92500,0,0,48000,148400,641.2468,8,4,740500,4.9898921832884096,0,0,1,1.9444651317045023
825000,0,3400,0,165000,0,0,21000,152250,802.588,6,4,186000,1.2216748768472907,1,0,1,1.1699013724154115
0,0,0,0,19000,0,0,0,69075,1429.0906,11,1,19000,0.2750633369525878,0,0,0,0.8220078924340964
34000,1550,0,0,27000,0,0,425,66300,1213.8862,6,3,27425,0.41365007541478127,1,1,0,0.8811401558362502
240000,5750,0,135000,39000,0,0,0,89025,802.9834,7,2,174000,1.9545071609098568,1,1,0,1.3748559818013006
0,0,0,0,0,0,0,10500,31550,3216.4513,10,2,10500,0.3328050713153724,0,0,0,0.8470714367476083
0,0,0,175000,0,280000,0,35000,113575,873.402,6,2,490000,4.314329738058552,0,0,0,1.8428216120947551
0,0,0,0,90000,0,0,50000,78675,1034.6455,9,2,140000,1.7794725135049254,0,0,0,1.3295844532021321
0,0,0,0,0,190000,0,30000,26525,4678.2372,12,1,220000,8.294062205466542,0,0,0,2.331567244098116
0,0,0,330000,50000,0,47500,0,27725,484.7708,10,2,427500,15.419296663660957,0,0,0,2.8575785953888744
470000,2500,0,750000,62500,0,0,5,88600,3895.4171,7,4,812505,9.17048532731377,1,1,0,2.413275061314819
0,0,0,0,1000000,0,0,180000,260850,1089.1188,8,4,1180000,4.523672608778992,0,0,0,1.8754375009089892
0,0,0,1700000,0,320000,0,155000,172700,806.1374,12,4,2175000,12.594093804284887,0,0,0,2.6806169129152675
0,0,0,0,0,240000,0,180000,37750,870.5888,12,4,420000,11.125827814569536,0,0,0,2.574581878075009
0,0,0,0,125000,0,0,10500,27225,372.2703,12,2,135500,4.977043158861341,0,0,0,1.9426252108146105
0,3100,0,110000,115000,0,0,2000,118400,1533.683,8,4,227000,1.9172297297297298,0,1,0,1.365384702371526
195000,0,0,0,180000,0,0,60000,108225,2907.9189,6,3,240000,2.2176022176022174,1,0,0,1.4392667716830454
220000,0,0,0,50000,0,0,0,78125,1529.499,6,4,50000,0.64,1,0,0,0.9707789171582248
470000,4000,0,180000,140000,0,0,8250,160775,1044.7295,7,4,328250,2.0416731457005133,1,1,0,1.3966587512140731
0,800,0,52500,0,0,0,0,19900,1287.5667,11,2,52500,2.6381909547738696,0,1,0,1.5343244097783597
0,0,0,480000,52500,0,0,50000,63025,549.5548,11,3,582500,9.242364141213804,0,0,0,2.4196891551968958
0,0,0,0,200000,0,0,0,93150,446.5541,7,4,200000,2.147074610842727,0,0,0,1.4224031726246382
0,0,0,1550000,57500,0,0,0,121250,372.219,9,3,1607500,13.257731958762887,0,0,0,2.725086388254778
0,0,0,280000,92500,60000,0,15000,49100,1539.9691,13,1,447500,9.114052953156822,0,0,0,2.408210339391711
52500,0,0,0,600000,0,0,31000,176675,1215.426,7,4,631000,3.571529644828074,1,0,0,1.717669638289178
0,0,0,110000,0,0,0,87500,53475,717.5885,11,1,197500,3.6933146330060778,0,0,0,1.7392926150861139
0,0,0,180000,190000,0,0,0,89675,293.8417,10,3,370000,4.126010593810984,0,0,0,1.8125437377285438
0,0,0,380000,80000,0,0,31000,40400,1953.2071,11,2,491000,12.153465346534654,0,0,0,2.649959494921107
140000,82500,0,7500,0,0,0,12000,51775,5765.9072,10,4,19500,0.3766296475132786,1,1,0,0.8656833695554169
0,0,0,75000,0,225,0,0,50550,938.2145,14,3,75225,1.4881305637982196,0,0,0,1.2493659376277624
0,0,0,175000,90000,0,0,175,66250,704.0782,10,4,265175,4.002641509433962,0,0,0,1.7921996239180926
0,0,0,350000,65000,0,0,21000,42125,786.5838,12,2,436000,10.350148367952523,0,0,0,2.513668076601218
0,0,0,60000,23000,0,0,0,168400,887.8064,8,1,83000,0.49287410926365793,0,0,0,0.9134363055783064
0,3900,0,0,230000,90000,0,350,66275,424.7334,12,3,320350,4.833647680120709,0,1,0,1.9218585983870788
0,0,0,0,0,190000,0,0,43500,941.1725,14,3,190000,4.367816091954023,0,0,0,1.8512565680927002
165000,3100,0,100000,16500,0,0,0,54275,1155.7172,6,2,116500,2.146476278212805,1,1,0,1.4222588839745862
0,0,0,550000,410000,0,20000,0,134300,771.725,7,3,980000,7.297096053611318,0,0,0,2.2297020990984517
175000,0,0,0,240000,0,0,155000,37000,1127.4934,12,3,395000,10.675675675675675,1,0,0,2.539684855802055
13500,23000,0,0,0,60000,0,0,29575,975.1099,13,1,60000,2.0287404902789516,1,1,0,1.3934537936803006
0,0,0,32000,200000,0,0,27000,72725,951.0115,11,1,259000,3.5613612925403917,0,0,0,1.7158429150826962
290000,31000,10000,360000,280000,0,0,0,127625,934.1074,7,4,640000,5.014691478942214,1,1,1,1.9480067323937125
0,0,0,80000,105000,0,0,60000,100050,1254.2132,7,3,245000,2.448775612193903,0,0,0,1.4926289149920662
0,0,0,0,0,10500,0,0,24900,1346.216,13,3,10500,0.42168674698795183,0,0,0,0.8844643002624778
0,0,0,25000,650000,0,0,95000,201300,1719.0076,8,4,770000,3.8251366120218577,0,0,0,1.762182451884369
200000,8000,0,0,110000,0,0,0,79375,1941.9251,7,4,110000,1.3858267716535433,1,1,0,1.2195981222290169
0,975,0,0,0,105000,0,25000,32325,1192.7882,14,3,130000,4.021655065738592,0,1,0,1.7953621493985434
0,0,0,0,170000,0,0,19000,73300,1003.8531,11,2,189000,2.578444747612551,0,0,0,1.5213593657004452
0,0,0,0,0,0,0,3900,14500,942.1095,12,1,3900,0.2689655172413793,0,0,0,0.8193240083447975
0,0,0,1000000,0,140000,0,39000,93550,1274.381,13,1,1179000,12.602886157135222,0,0,0,2.681219191173343
280000,0,0,390000,85000,0,0,0,103450,740.1737,6,4,475000,4.591590140164331,1,0,0,1.8857946153350553
0,2100,0,270000,0,0,0,200000,35825,951.274,13,2,470000,13.119330076762038,0,1,0,2.7159740626773408
0,0,0,23000,8000,0,0,62500,201875,440.8355,9,4,93500,0.4631578947368421,0,0,0,0.9014442237571606
0,0,0,1000000,20000,0,0,20000,124450,1195.0766,10,3,1040000,8.356769787063078,0,0,0,2.337640391597133
0,0,0,240000,410000,0,60000,90000,151775,1744.9609,9,4,800000,5.2709603030802175,0,0,0,1.9838883740298854
0,0,0,1300000,100000,0,0,8750,119475,2066.7432,9,4,1408750,11.791169700774221,0,0,0,2.624028510599164
0,0,0,0,1050000,0,0,150000,78650,876.3775,9,4,1200000,15.257469802924348,0,0,0,2.8482450817996328
0,0,0,0,1050000,0,0,120000,110950,665.1333,8,4,1170000,10.545290671473637,0,0,0,2.529345349854752
140000,300,0,195000,0,170000,0,0,64200,214.6046,12,4,365000,5.685358255451713,1,1,0,2.039316993399341
175000,0,0,62500,0,0,0,8250,54550,2171.0151,6,4,70750,1.296975252062328,1,0,0,1.193005457862553
